Order_ID,Order_Date,Order_Time,Delivery_Time,Hub_Region,Distance_KM,Delivery_Duration_Min,Is_On_Time,Delivery_Fee_Charged,Payout_to_Driver,Customer_Rating,Order_Value_INR,Net_Profit_INR
BLK110516,2025-07-22,10:16,10:43,South Hub,11.27,27,1,15,31.54,4.1,805,76
BLK141950,2025-07-22,21:35,22:20,East Hub,10.32,45,0,25,35.64,2.7,173,15
BLK139051,2025-07-22,18:51,19:10,South Hub,2.91,19,1,25,20.82,4.7,2363,205
BLK142022,2025-07-22,12:36,13:00,North Hub,7.03,24,1,25,29.06,4.4,1207,139
BLK140399,2025-07-22,17:24,17:49,South Hub,4.67,25,1,15,18.34,4.7,2328,207
BLK102530,2025-07-22,12:07,12:32,West Hub,4.04,25,1,15,17.08,1.8,1865,198
BLK137260,2025-07-22,19:11,19:30,South Hub,6.33,19,1,25,27.66,4.8,1495,135
BLK148573,2025-07-22,19:05,19:29,West Hub,2.4,24,1,49,34.2,4.4,2323,194
BLK117162,2025-07-22,16:53,17:17,West Hub,5.48,24,1,15,19.96,4.5,520,54
BLK122299,2025-07-22,21:26,21:50,South Hub,8.39,24,1,35,37.78,4.7,711,57
BLK119632,2025-07-22,16:37,17:12,North Hub,10.55,35,0,15,30.1,3.8,2019,182
BLK131582,2025-07-22,14:31,15:05,West Hub,9.16,34,0,15,27.32,3.6,1335,130
BLK104664,2025-07-23,19:05,19:33,East Hub,1.09,28,1,15,11.18,4.3,209,20
BLK132118,2025-07-23,17:18,17:47,West Hub,8.41,29,1,25,31.82,2.0,1947,180
BLK143049,2025-07-23,13:51,14:21,North Hub,8.79,30,1,35,38.58,4.3,486,55
BLK104316,2025-07-23,09:33,10:10,East Hub,6.54,37,0,25,28.08,3.2,2088,230
BLK127407,2025-07-23,10:22,10:50,South Hub,10.27,28,1,25,35.54,4.2,1955,166
BLK113877,2025-07-23,08:04,08:41,East Hub,7.25,37,0,25,29.5,3.3,1872,179
BLK128791,2025-07-23,22:47,23:21,South Hub,11.8,34,0,25,38.6,3.6,2090,232
BLK131465,2025-07-23,14:34,15:06,East Hub,4.53,32,0,35,30.06,3.7,1241,137
BLK120964,2025-07-23,18:05,18:27,East Hub,1.91,22,1,25,18.82,4.5,1197,125
BLK143202,2025-07-23,11:43,12:08,West Hub,6.55,25,1,49,42.5,4.6,1013,111
BLK136606,2025-07-23,12:02,12:30,West Hub,5.14,28,1,25,25.28,4.2,2299,188
BLK146492,2025-07-23,16:24,16:42,West Hub,1.4,18,1,15,11.8,4.7,637,73
BLK123120,2025-07-23,15:36,16:06,West Hub,10.53,30,1,15,30.06,4.2,2488,240
BLK118657,2025-07-23,16:15,16:44,East Hub,4.49,29,1,15,17.98,2.2,916,90
BLK131412,2025-07-23,08:50,09:10,West Hub,2.2,20,1,25,19.4,4.8,329,29
BLK111560,2025-07-23,10:16,10:42,North Hub,5.06,26,1,35,31.12,2.0,1862,161
BLK100473,2025-07-23,16:34,17:07,North Hub,9.09,33,0,15,27.18,3.9,2419,254
BLK143089,2025-07-23,20:13,20:38,West Hub,8.84,25,1,25,32.68,4.6,2488,245
BLK148827,2025-07-23,21:46,22:12,North Hub,5.5,26,1,49,40.4,1.4,1991,193
BLK113900,2025-07-23,10:05,10:41,North Hub,9.13,36,0,25,33.26,3.5,1706,149
BLK147411,2025-07-23,14:24,15:01,North Hub,11.34,37,0,15,31.68,3.3,307,25
BLK117402,2025-07-23,14:59,15:33,North Hub,10.62,34,0,15,30.24,3.9,1660,152
BLK121412,2025-07-23,12:01,12:26,East Hub,2.0,25,1,15,13.0,4.5,486,42
BLK109513,2025-07-23,16:03,16:26,West Hub,5.03,23,1,25,25.06,4.5,958,100
BLK103676,2025-07-23,16:17,16:41,West Hub,6.06,24,1,49,41.52,4.5,556,61
BLK108458,2025-07-23,08:26,08:44,West Hub,1.78,18,1,15,12.56,4.7,2261,263
BLK110791,2025-07-23,19:47,20:32,East Hub,11.11,45,0,15,31.22,2.5,782,87
BLK108215,2025-07-23,17:33,18:09,East Hub,10.45,36,0,49,50.3,3.2,1237,128
BLK117706,2025-07-23,22:50,23:21,West Hub,9.46,31,0,25,33.92,3.9,1877,181
BLK128010,2025-07-23,10:15,10:37,South Hub,5.0,22,1,35,31.0,4.7,514,61
BLK101710,2025-07-23,14:46,15:10,West Hub,8.52,24,1,25,32.04,4.5,565,67
BLK131980,2025-07-23,22:28,22:53,East Hub,3.68,25,1,35,28.36,4.6,1742,180
BLK131066,2025-07-23,15:31,15:53,West Hub,2.69,22,1,25,20.38,4.7,186,17
BLK109683,2025-07-23,18:30,18:55,West Hub,8.74,25,1,15,26.48,4.6,2417,256
BLK117003,2025-07-23,11:25,11:47,West Hub,5.86,22,1,15,20.72,4.7,2239,238
BLK135603,2025-07-23,09:57,10:25,West Hub,10.35,28,1,15,29.7,4.2,160,13
BLK109601,2025-07-23,21:55,22:27,West Hub,11.33,32,0,15,31.66,3.9,1400,129
BLK136288,2025-07-23,19:06,19:35,West Hub,11.93,29,1,25,38.86,4.4,2369,278
BLK105902,2025-07-23,16:17,16:44,North Hub,9.27,27,1,25,33.54,4.4,301,34
BLK131672,2025-07-23,21:17,21:48,West Hub,9.9,31,0,15,28.8,3.8,2200,261
BLK125493,2025-07-23,13:26,13:44,North Hub,2.16,18,1,49,33.72,4.8,1871,188
BLK139248,2025-07-23,12:41,13:11,West Hub,9.37,30,1,35,39.74,4.0,313,33
BLK108267,2025-07-23,15:29,16:00,North Hub,6.51,31,0,25,28.02,3.7,1236,104
BLK119165,2025-07-23,15:53,16:19,South Hub,8.53,26,1,35,38.06,4.3,2100,202
BLK104751,2025-07-23,21:30,21:55,North Hub,5.77,25,1,35,32.54,4.6,704,73
BLK132027,2025-07-23,11:58,12:22,West Hub,6.49,24,1,25,27.98,4.6,1735,207
BLK144690,2025-07-23,20:16,20:47,East Hub,2.99,31,0,15,14.98,4.0,894,86
BLK107640,2025-07-23,20:56,21:14,South Hub,5.88,18,1,25,26.76,4.9,852,76
BLK104786,2025-07-23,18:50,19:06,North Hub,1.56,16,1,25,18.12,4.8,645,60
BLK147896,2025-07-23,22:15,22:40,West Hub,8.33,25,1,25,31.66,4.6,525,54
BLK101994,2025-07-23,19:35,20:08,North Hub,7.01,33,0,49,43.42,2.4,1229,134
BLK135591,2025-07-23,12:42,13:07,North Hub,3.04,25,1,49,35.48,4.6,1677,192
BLK114946,2025-07-23,18:39,19:13,East Hub,4.31,34,0,25,23.62,3.8,608,64
BLK131181,2025-07-23,19:12,19:39,North Hub,6.58,27,1,15,22.16,4.2,966,95
BLK140784,2025-07-23,12:29,12:52,South Hub,4.8,23,1,15,18.6,4.4,431,40
BLK120009,2025-07-23,13:13,13:35,North Hub,5.97,22,1,49,41.34,4.4,1628,184
BLK145616,2025-07-23,16:01,16:33,East Hub,3.58,32,0,35,28.16,3.9,847,84
BLK108863,2025-07-23,12:45,13:09,West Hub,5.88,24,1,35,32.76,4.4,1537,140
BLK128805,2025-07-23,11:12,11:47,North Hub,10.23,35,0,35,41.46,4.0,1397,149
BLK101849,2025-07-23,18:48,19:19,West Hub,10.33,31,0,25,35.66,3.6,2455,199
BLK115359,2025-07-23,18:59,19:31,West Hub,10.19,32,0,15,29.38,3.8,1571,156
BLK104242,2025-07-23,20:54,21:17,South Hub,2.82,23,1,15,14.64,4.6,2407,272
BLK113988,2025-07-23,22:09,22:30,South Hub,5.06,21,1,15,19.12,4.9,1259,137
BLK146480,2025-07-23,14:20,14:47,South Hub,11.99,27,1,25,38.98,4.1,237,23
BLK131147,2025-07-23,16:30,17:01,West Hub,6.6,31,0,35,34.2,3.8,2459,241
BLK119278,2025-07-23,16:34,17:05,North Hub,11.68,31,0,15,32.36,3.7,2040,204
BLK110427,2025-07-23,10:39,11:15,East Hub,9.54,36,0,15,28.08,1.9,1336,128
BLK106873,2025-07-23,18:21,18:56,West Hub,11.92,35,0,25,38.84,4.0,1681,148
BLK116731,2025-07-23,22:29,23:01,North Hub,8.24,32,0,15,25.48,3.7,626,61
BLK111788,2025-07-23,17:34,17:57,North Hub,2.5,23,1,15,14.0,3.1,190,18
BLK146110,2025-07-23,22:42,23:22,North Hub,11.82,40,0,35,44.64,3.2,1010,101
BLK136474,2025-07-23,08:43,09:05,North Hub,1.28,22,1,15,11.56,4.5,2493,275
BLK136495,2025-07-23,20:11,20:31,North Hub,1.79,20,1,25,18.58,4.9,1277,123
BLK110096,2025-07-23,22:02,22:25,West Hub,6.35,23,1,25,27.7,4.5,2408,251
BLK107574,2025-07-23,20:15,20:37,South Hub,9.38,22,1,15,27.76,4.6,680,58
BLK120235,2025-07-23,13:41,14:00,South Hub,3.65,19,1,15,16.3,4.8,2371,240
BLK123813,2025-07-23,21:55,22:23,West Hub,4.41,28,1,15,17.82,4.2,1065,98
BLK109056,2025-07-23,13:30,13:59,North Hub,5.25,29,1,49,39.9,4.1,1569,185
BLK144297,2025-07-23,13:53,14:21,West Hub,7.63,28,1,15,24.26,1.7,515,55
BLK108066,2025-07-23,13:46,14:10,West Hub,1.99,24,1,15,12.98,4.5,1330,139
BLK144317,2025-07-23,08:10,08:35,West Hub,6.2,25,1,25,27.4,4.6,1572,163
BLK114282,2025-07-23,16:33,17:14,East Hub,10.03,41,0,25,35.06,2.8,551,44
BLK120336,2025-07-23,12:23,12:54,East Hub,3.61,31,0,25,22.22,3.9,1563,177
BLK122959,2025-07-23,22:35,23:05,North Hub,10.61,30,1,25,36.22,4.1,597,69
BLK132939,2025-07-23,11:52,12:15,North Hub,3.57,23,1,35,28.14,4.7,378,45
BLK141230,2025-07-23,11:47,12:23,East Hub,8.23,36,0,35,37.46,3.4,2481,210
BLK115820,2025-07-23,18:23,18:45,South Hub,7.98,22,1,15,24.96,4.6,2180,216
BLK130665,2025-07-23,08:55,09:18,West Hub,6.57,23,1,35,34.14,4.7,2269,181
BLK113577,2025-07-23,12:06,12:38,South Hub,10.52,32,0,49,50.44,3.9,740,82
BLK146458,2025-07-23,15:21,15:44,North Hub,2.91,23,1,15,14.82,4.7,1566,136
BLK108020,2025-07-23,15:44,16:16,East Hub,5.03,32,0,35,31.06,3.9,938,90
BLK115496,2025-07-23,11:09,11:41,West Hub,7.48,32,0,25,29.96,3.8,1512,135
BLK133367,2025-07-23,10:11,10:51,East Hub,8.85,40,0,35,38.7,3.4,293,34
BLK113363,2025-07-23,19:59,20:32,North Hub,6.97,33,0,15,22.94,3.6,525,43
BLK103557,2025-07-23,10:34,11:07,North Hub,7.36,33,0,35,35.72,3.8,1786,156
BLK118137,2025-07-23,14:30,14:59,East Hub,1.21,29,1,25,17.42,4.2,914,98
BLK137293,2025-07-23,09:01,09:27,North Hub,5.29,26,1,15,19.58,4.3,2171,256
BLK120354,2025-07-23,15:59,16:31,East Hub,3.04,32,0,15,15.08,4.0,2204,247
BLK126155,2025-07-23,14:44,15:13,South Hub,8.99,29,1,15,26.98,4.3,1585,145
BLK141106,2025-07-23,18:56,19:16,North Hub,2.34,20,1,15,13.68,4.9,341,36
BLK136850,2025-07-23,09:28,10:00,East Hub,4.81,32,0,25,24.62,3.9,2277,218
BLK107272,2025-07-23,13:20,13:43,West Hub,1.19,23,1,35,23.38,4.7,1083,111
BLK120272,2025-07-23,17:46,18:04,North Hub,2.48,18,1,15,13.96,4.8,1569,130
BLK125187,2025-07-23,19:21,19:36,South Hub,1.31,15,1,35,23.62,5.0,589,58
BLK142111,2025-07-23,17:28,17:46,West Hub,3.24,18,1,15,15.48,4.8,1420,119
BLK142211,2025-07-23,18:33,19:03,South Hub,8.59,30,1,15,26.18,4.3,2395,271
BLK127634,2025-07-23,13:50,14:16,West Hub,6.26,26,1,25,27.52,4.2,659,56
BLK103396,2025-07-23,12:38,13:05,West Hub,7.18,27,1,35,35.36,4.3,2255,190
BLK115856,2025-07-23,13:53,14:31,East Hub,10.61,38,0,15,30.22,3.5,1812,145
BLK126036,2025-07-23,12:51,13:19,South Hub,7.7,28,1,35,36.4,4.3,1505,120
BLK120611,2025-07-23,12:51,13:17,East Hub,2.32,26,1,15,13.64,4.3,1979,173
BLK123820,2025-07-23,15:59,16:35,North Hub,8.99,36,0,25,32.98,3.2,937,95
BLK120430,2025-07-23,17:49,18:09,South Hub,2.77,20,1,25,20.54,4.9,2122,247
BLK109484,2025-07-23,10:47,11:20,West Hub,8.21,33,0,49,45.82,3.7,1414,165
BLK124584,2025-07-23,08:18,08:44,West Hub,6.17,26,1,35,33.34,4.2,2071,178
BLK149368,2025-07-23,19:30,20:01,North Hub,9.17,31,0,15,27.34,4.0,2214,201
BLK120497,2025-07-23,08:54,09:21,West Hub,8.46,27,1,25,31.92,4.3,254,30
BLK132771,2025-07-23,11:56,12:21,South Hub,8.29,25,1,49,45.98,4.4,2408,247
BLK117836,2025-07-23,14:28,14:54,South Hub,9.42,26,1,25,33.84,4.3,557,47
BLK111363,2025-07-23,15:25,15:41,South Hub,1.46,16,1,35,23.92,4.7,820,85
BLK109389,2025-07-23,09:58,10:23,North Hub,2.13,25,1,25,19.26,4.6,2168,241
BLK141371,2025-07-23,09:05,09:33,West Hub,8.03,28,1,15,25.06,4.4,1005,102
BLK122955,2025-07-23,08:52,09:32,East Hub,8.28,40,0,15,25.56,3.0,183,20
BLK130608,2025-07-23,11:29,11:54,West Hub,3.92,25,1,15,16.84,4.6,699,82
BLK112420,2025-07-23,09:55,10:16,West Hub,5.0,21,1,25,25.0,4.4,219,25
BLK109172,2025-07-23,08:49,09:28,East Hub,8.4,39,0,25,31.8,3.1,1253,135
BLK133260,2025-07-23,13:41,14:19,North Hub,11.26,38,0,35,43.52,3.5,1045,99
BLK119239,2025-07-24,16:36,17:00,North Hub,3.39,24,1,49,36.18,4.6,1273,128
BLK116032,2025-07-24,22:37,23:08,West Hub,8.08,31,0,15,25.16,3.8,1594,184
BLK117054,2025-07-24,19:35,19:50,West Hub,2.12,15,1,25,19.24,4.9,2348,193
BLK110351,2025-07-24,16:57,17:30,East Hub,5.21,33,0,25,25.42,2.5,1793,180
BLK109847,2025-07-24,19:20,19:41,South Hub,3.04,21,1,49,35.48,4.6,1731,163
BLK107032,2025-07-24,10:07,10:33,West Hub,9.05,26,1,25,33.1,4.3,2021,229
BLK127208,2025-07-24,10:53,11:30,East Hub,7.85,37,0,35,36.7,3.5,1921,217
BLK128374,2025-07-24,22:58,23:26,East Hub,5.42,28,1,25,25.84,4.3,1218,119
BLK104476,2025-07-24,21:45,22:16,North Hub,10.57,31,0,35,42.14,3.7,2250,187
BLK140060,2025-07-24,08:11,08:51,East Hub,7.75,40,0,25,30.5,3.6,430,41
BLK109656,2025-07-24,21:25,21:53,South Hub,10.73,28,1,15,30.46,4.1,944,95
BLK116658,2025-07-24,20:58,21:25,East Hub,5.28,27,1,35,31.56,4.1,520,54
BLK142458,2025-07-24,10:02,10:30,West Hub,11.38,28,1,15,31.76,1.4,2213,205
BLK146794,2025-07-24,22:17,22:36,North Hub,2.37,19,1,49,34.14,4.9,1039,120
BLK139117,2025-07-24,08:30,08:56,West Hub,9.57,26,1,15,28.14,4.0,1042,89
BLK109299,2025-07-24,11:42,12:06,South Hub,5.89,24,1,49,41.18,4.5,1997,180
BLK137241,2025-07-24,21:51,22:19,East Hub,3.96,28,1,15,16.92,4.1,994,81
BLK121649,2025-07-24,16:27,16:47,North Hub,4.47,20,1,15,17.94,4.9,525,53
BLK113145,2025-07-24,12:40,12:52,South Hub,1.08,12,1,15,11.16,4.9,2231,184
BLK134894,2025-07-24,13:11,13:41,North Hub,7.42,30,1,25,29.84,4.3,1845,171
BLK136292,2025-07-24,21:40,22:05,West Hub,9.05,25,1,25,33.1,4.5,2271,192
BLK119687,2025-07-24,19:13,19:38,East Hub,2.57,25,1,25,20.14,4.6,1483,144
BLK118473,2025-07-24,10:46,11:15,North Hub,6.55,29,1,15,22.1,4.2,2148,213
BLK140552,2025-07-24,11:49,12:24,North Hub,8.55,35,0,15,26.1,3.9,1033,115
BLK132312,2025-07-24,15:31,16:10,North Hub,11.12,39,0,15,31.24,3.1,2281,185
BLK147313,2025-07-24,18:02,18:32,South Hub,10.43,30,1,25,35.86,4.1,2130,224
BLK108941,2025-07-24,18:00,18:27,East Hub,2.62,27,1,15,14.24,4.0,1492,145
BLK134549,2025-07-24,10:18,10:49,West Hub,7.8,31,0,15,24.6,3.6,1581,183
BLK105135,2025-07-24,14:41,14:59,South Hub,1.5,18,1,25,18.0,4.8,744,61
BLK104601,2025-07-24,10:28,11:05,North Hub,10.45,37,0,25,35.9,3.1,1130,114
BLK131522,2025-07-24,13:20,13:39,North Hub,1.46,19,1,25,17.92,4.9,1735,143
BLK141956,2025-07-24,18:07,18:35,South Hub,7.51,28,1,49,44.42,4.0,491,50
BLK140500,2025-07-24,19:35,19:53,South Hub,3.25,18,1,25,21.5,4.8,2012,235
BLK103862,2025-07-24,08:06,08:27,West Hub,4.07,21,1,35,29.14,4.7,2412,259
BLK132242,2025-07-24,16:58,17:23,West Hub,6.35,25,1,35,33.7,4.5,1292,123
BLK109464,2025-07-24,11:37,12:11,East Hub,4.0,34,0,25,23.0,1.8,317,33
BLK133780,2025-07-24,20:22,20:46,South Hub,11.36,24,1,35,43.72,4.5,1438,147
BLK113738,2025-07-24,14:24,14:50,North Hub,4.57,26,1,35,30.14,4.0,746,84
BLK146007,2025-07-24,11:37,12:03,South Hub,8.08,26,1,25,31.16,4.2,1286,128
BLK142696,2025-07-24,13:12,13:39,North Hub,6.99,27,1,25,28.98,3.8,1256,112
BLK116378,2025-07-24,20:24,20:42,West Hub,3.29,18,1,35,27.58,3.9,1278,152
BLK142704,2025-07-24,13:32,13:58,South Hub,6.88,26,1,25,28.76,4.4,1567,159
BLK100758,2025-07-24,10:20,11:03,East Hub,9.9,43,0,49,49.2,2.5,1418,121
BLK122621,2025-07-24,22:50,23:14,North Hub,2.7,24,1,35,26.4,4.4,1184,120
BLK111166,2025-07-24,17:18,17:52,East Hub,4.87,34,0,35,30.74,3.9,1888,224
BLK131574,2025-07-24,10:02,10:30,East Hub,1.82,28,1,15,12.64,4.1,542,49
BLK131261,2025-07-24,14:02,14:40,East Hub,11.07,38,0,35,43.14,3.1,947,105
BLK123177,2025-07-24,17:51,18:11,South Hub,3.53,20,1,15,16.06,4.7,1466,155
BLK133660,2025-07-24,18:13,18:40,South Hub,7.48,27,1,15,23.96,4.1,1479,160
BLK110499,2025-07-24,14:01,14:19,West Hub,2.07,18,1,15,13.14,4.8,1682,191
BLK107710,2025-07-24,16:42,17:03,South Hub,8.54,21,1,25,32.08,4.6,372,37
BLK106945,2025-07-24,10:55,11:23,East Hub,3.35,28,1,25,21.7,4.1,1577,128
BLK111657,2025-07-24,11:34,12:17,East Hub,9.23,43,0,35,39.46,2.9,392,39
BLK131620,2025-07-24,12:44,13:17,West Hub,10.16,33,0,49,49.72,4.0,2117,205
BLK116868,2025-07-24,08:09,08:47,East Hub,9.63,38,0,25,34.26,3.4,399,38
BLK135365,2025-07-24,19:48,20:15,North Hub,5.78,27,1,15,20.56,4.3,1112,115
BLK101791,2025-07-24,10:29,10:58,North Hub,8.25,29,1,15,25.5,4.1,899,77
BLK148838,2025-07-24,11:24,11:52,North Hub,5.69,28,1,35,32.38,4.2,970,101
BLK110642,2025-07-24,12:37,13:18,East Hub,11.86,41,0,25,38.72,2.8,1597,174
BLK130944,2025-07-24,17:03,17:32,West Hub,7.89,29,1,25,30.78,4.3,680,67
BLK113007,2025-07-24,08:14,08:38,West Hub,7.98,24,1,25,30.96,4.7,2273,241
BLK148377,2025-07-24,14:32,15:00,West Hub,10.4,28,1,25,35.8,4.3,1296,131
BLK121343,2025-07-24,19:50,20:20,North Hub,10.41,30,1,25,35.82,4.0,1940,167
BLK118675,2025-07-24,12:45,13:09,South Hub,9.03,24,1,35,39.06,4.5,1965,230
BLK105365,2025-07-24,20:36,21:10,North Hub,10.48,34,0,35,41.96,3.8,1095,93
BLK139641,2025-07-24,12:32,12:58,North Hub,3.14,26,1,15,15.28,4.5,2498,298
BLK134152,2025-07-24,22:52,23:26,West Hub,10.46,34,0,25,35.92,3.8,2414,200
BLK133945,2025-07-24,21:41,22:09,East Hub,3.76,28,1,35,28.52,4.3,2273,191
BLK127721,2025-07-24,17:43,18:24,East Hub,7.85,41,0,15,24.7,2.8,2106,252
BLK125073,2025-07-24,22:09,22:34,West Hub,9.14,25,1,49,47.68,4.6,1229,129
BLK119813,2025-07-24,11:29,11:53,South Hub,10.54,24,1,15,30.08,4.4,2169,237
BLK146957,2025-07-24,08:34,09:02,West Hub,9.5,28,1,25,34.0,4.2,1229,133
BLK127392,2025-07-24,14:35,15:11,North Hub,11.13,36,0,15,31.26,1.7,1907,159
BLK132133,2025-07-24,22:49,23:25,East Hub,8.13,36,0,35,37.26,3.3,1399,164
BLK130171,2025-07-24,16:19,16:50,North Hub,5.55,31,0,15,20.1,3.8,2060,169
BLK111288,2025-07-24,15:29,15:47,West Hub,2.45,18,1,25,19.9,4.8,1900,155
BLK109825,2025-07-24,15:30,16:00,North Hub,10.36,30,1,15,29.72,4.2,2125,215
BLK146950,2025-07-24,08:31,09:04,North Hub,10.93,33,0,15,30.86,3.7,1642,144
BLK139777,2025-07-24,11:13,11:42,East Hub,2.43,29,1,35,25.86,4.4,2253,253
BLK108335,2025-07-24,15:24,15:49,West Hub,7.95,25,1,35,36.9,4.5,1043,99
BLK103664,2025-07-24,15:22,15:51,North Hub,6.14,29,1,15,21.28,4.3,188,16
BLK149116,2025-07-24,12:51,13:08,South Hub,5.73,17,1,25,26.46,4.8,1739,207
BLK130368,2025-07-24,09:41,10:13,West Hub,10.28,32,0,15,29.56,3.8,1394,112
BLK111220,2025-07-24,08:25,08:53,West Hub,8.87,28,1,35,38.74,4.0,1658,152
BLK113888,2025-07-24,08:30,08:48,South Hub,3.93,18,1,49,37.26,4.9,1393,137
BLK120754,2025-07-24,17:11,17:41,West Hub,11.74,30,1,35,44.48,4.1,529,59
BLK131783,2025-07-24,20:35,21:07,North Hub,6.65,32,0,25,28.3,3.9,645,63
BLK124707,2025-07-24,18:04,18:25,South Hub,7.29,21,1,35,35.58,4.2,649,56
BLK132579,2025-07-24,09:04,09:26,West Hub,3.48,22,1,15,15.96,4.6,535,55
BLK141046,2025-07-24,10:42,11:23,East Hub,10.31,41,0,25,35.62,2.1,962,77
BLK126196,2025-07-24,15:49,16:17,West Hub,11.23,28,1,15,31.46,4.1,2186,220
BLK127363,2025-07-24,18:22,18:55,North Hub,9.22,33,0,35,39.44,3.6,1891,157
BLK119817,2025-07-24,15:05,15:36,West Hub,7.16,31,0,35,35.32,3.8,438,44
BLK141724,2025-07-24,16:20,16:41,West Hub,5.39,21,1,35,31.78,4.5,1557,161
BLK108515,2025-07-24,17:51,18:32,East Hub,9.97,41,0,25,34.94,2.8,1526,127
BLK123481,2025-07-24,13:33,14:02,North Hub,8.13,29,1,15,25.26,4.3,1624,141
BLK140750,2025-07-24,19:11,19:50,East Hub,9.68,39,0,15,28.36,3.1,1662,144
BLK102847,2025-07-24,19:14,19:44,South Hub,10.3,30,1,15,29.6,4.4,918,77
BLK125460,2025-07-24,19:44,20:01,West Hub,1.53,17,1,35,24.06,4.8,1730,139
BLK134290,2025-07-24,14:59,15:34,West Hub,11.55,35,0,49,52.5,4.3,2201,181
BLK148660,2025-07-24,08:04,08:27,East Hub,2.81,23,1,15,14.62,4.5,1231,107
BLK116725,2025-07-24,10:13,10:46,East Hub,8.84,33,0,25,32.68,1.4,937,101
BLK131461,2025-07-24,20:36,21:06,North Hub,10.44,30,1,49,50.28,4.4,1544,143
BLK100817,2025-07-24,08:52,09:23,South Hub,11.02,31,0,25,37.04,3.9,739,61
BLK122775,2025-07-24,22:52,23:21,North Hub,4.76,29,1,35,30.52,4.4,1402,134
BLK132499,2025-07-24,11:52,12:20,East Hub,5.37,28,1,25,25.74,4.1,444,50
BLK138057,2025-07-24,19:49,20:23,North Hub,8.82,34,0,35,38.64,3.8,1165,138
BLK121299,2025-07-24,12:34,12:50,West Hub,1.78,16,1,35,24.56,4.9,205,22
BLK135102,2025-07-24,15:31,16:08,North Hub,11.17,37,0,35,43.34,3.5,2344,216
BLK116965,2025-07-24,16:01,16:24,East Hub,1.3,23,1,15,11.6,4.7,628,60
BLK134846,2025-07-24,16:17,16:52,North Hub,10.46,35,0,35,41.92,3.9,1383,133
BLK128422,2025-07-24,12:15,12:33,West Hub,3.69,18,1,25,22.38,2.0,1999,163
BLK115056,2025-07-24,17:06,17:26,North Hub,4.21,20,1,35,29.42,4.8,2400,238
BLK115203,2025-07-24,08:37,09:02,North Hub,1.66,25,1,15,12.32,4.4,835,92
BLK125234,2025-07-24,14:48,15:16,East Hub,2.87,28,1,15,14.74,4.1,1436,141
BLK140446,2025-07-24,21:28,21:58,East Hub,7.11,30,1,49,43.62,4.0,1195,132
BLK112003,2025-07-24,21:16,21:47,East Hub,5.25,31,0,49,39.9,3.8,1925,210
BLK149235,2025-07-24,17:28,17:53,North Hub,5.1,25,1,15,19.2,4.6,706,66
BLK114136,2025-07-24,11:01,11:45,East Hub,11.35,44,0,49,52.1,2.9,2386,249
BLK116106,2025-07-24,14:18,14:52,West Hub,10.91,34,0,15,30.82,3.7,1952,189
BLK108528,2025-07-24,15:04,15:49,East Hub,10.99,45,0,25,36.98,2.7,1917,214
BLK130285,2025-07-25,12:16,12:57,East Hub,11.85,41,0,35,44.7,2.8,2314,192
BLK128716,2025-07-25,18:59,19:27,South Hub,9.9,28,1,15,28.8,4.2,791,86
BLK114373,2025-07-25,11:51,12:19,South Hub,8.89,28,1,35,38.78,4.0,1398,145
BLK145714,2025-07-25,20:17,20:48,North Hub,6.93,31,0,25,28.86,4.0,680,63
BLK140366,2025-07-25,10:39,11:17,East Hub,6.66,38,0,35,34.32,3.2,739,83
BLK108736,2025-07-25,12:22,12:44,North Hub,5.03,22,1,15,19.06,4.7,1424,170
BLK107453,2025-07-25,20:01,20:31,West Hub,7.79,30,1,15,24.58,2.4,873,80
BLK112009,2025-07-25,22:53,23:16,South Hub,10.68,23,1,15,30.36,4.5,2328,226
BLK112843,2025-07-25,16:40,17:04,South Hub,3.62,24,1,15,16.24,4.5,2194,229
BLK130557,2025-07-25,14:47,15:15,North Hub,9.5,28,1,15,28.0,4.1,1860,163
BLK104037,2025-07-25,17:00,17:38,East Hub,7.71,38,0,35,36.42,3.0,2417,212
BLK105825,2025-07-25,13:15,13:58,East Hub,9.11,43,0,25,33.22,2.5,771,67
BLK132074,2025-07-25,16:19,16:40,North Hub,1.14,21,1,35,23.28,4.7,490,57
BLK104648,2025-07-25,13:17,13:43,East Hub,2.36,26,1,35,25.72,4.3,818,87
BLK127123,2025-07-25,22:08,22:39,South Hub,11.86,31,0,35,44.72,3.7,1800,193
BLK102388,2025-07-25,08:12,08:27,South Hub,3.52,15,1,49,36.44,4.9,220,22
BLK104578,2025-07-25,10:19,10:54,North Hub,10.52,35,0,49,50.44,3.7,851,86
BLK124218,2025-07-25,21:14,21:52,East Hub,10.67,38,0,25,36.34,3.5,2070,225
BLK139550,2025-07-25,15:55,16:14,West Hub,4.85,19,1,49,39.1,4.8,1286,124
BLK130340,2025-07-25,11:33,12:15,East Hub,11.84,42,0,49,53.08,2.6,2330,231
BLK113063,2025-07-25,22:06,22:35,North Hub,5.81,29,1,25,26.62,4.4,1218,121
BLK143000,2025-07-25,16:26,16:46,North Hub,3.69,20,1,25,22.38,2.2,678,60
BLK100059,2025-07-25,14:33,14:59,West Hub,6.04,26,1,25,27.08,4.4,728,74
BLK137583,2025-07-25,21:11,21:37,East Hub,2.22,26,1,15,13.44,4.3,1851,183
BLK109888,2025-07-25,21:03,21:27,South Hub,4.6,24,1,25,24.2,4.7,2339,279
